User;nRatings;LearningMethod;lambda;nfeatures;fold;Linear AccuracyError;Linear MAE;Linear RMSE;Linear Spearman;Gaussian AccuracyError;Gaussian MAE;Gaussian RMSE;Gaussian Spearman;Polynomial AccuracyError;Polynomial MAE;Polynomial RMSE;Polynomial Spearman
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;0;1,0;2,3333333333333335;2,516611478423583;-3,75;1,0;2,3333333333333335;2,516611478423583;-3,75;1,0;2,3333333333333335;2,516611478423583;-3,75
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;1;0,6666666666666667;1,3333333333333333;1,632993161855452;-1,0;0,6666666666666667;1,0;1,2909944487358056;-0,25;0,6666666666666667;1,3333333333333333;1,632993161855452;-1,0
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;2;1,0;2,0;2,0;-2,0;1,0;2,0;2,0;-2,0;1,0;2,0;2,0;-2,0
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;3;0,6666666666666667;0,6666666666666666;0,816496580927726;0,5;0,6666666666666667;0,6666666666666666;0,816496580927726;0,5;0,6666666666666667;0,6666666666666666;0,816496580927726;0,5
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;4;0,33333333333333337;0,3333333333333333;0,5773502691896257;0,75;0,33333333333333337;0,3333333333333333;0,5773502691896257;0,75;0,33333333333333337;0,3333333333333333;0,5773502691896257;0,75
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;5;0,6666666666666667;0,6666666666666666;0,816496580927726;0,5;0,6666666666666667;0,6666666666666666;0,816496580927726;0,5;0,6666666666666667;0,6666666666666666;0,816496580927726;0,5
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;6;0,33333333333333337;0,6666666666666666;1,1547005383792515;0,0;0,33333333333333337;0,6666666666666666;1,1547005383792515;0,0;0,33333333333333337;0,6666666666666666;1,1547005383792515;0,0
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;7;0,6666666666666667;1,3333333333333333;1,8257418583505538;-1,5;0,6666666666666667;1,3333333333333333;1,8257418583505538;-1,5;0,6666666666666667;1,3333333333333333;1,8257418583505538;-1,5
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;8;0,5;0,5;0,7071067811865476;0,0;0,5;0,5;0,7071067811865476;0,0;0,5;0,5;0,7071067811865476;0,0
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1,0;675;9;1,0;1,0;1,0;-1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;0;0,8333333333333334;1,3333333333333333;1,5275252316519468;0,6;0,8333333333333334;1,1666666666666667;1,35400640077266;0,6857142857142857;0,6666666666666667;1,0;1,2909944487358056;0,7142857142857143
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;1;0,5;0,8333333333333334;1,224744871391589;0,7428571428571429;0,5;0,8333333333333334;1,224744871391589;0,7428571428571429;0,8333333333333334;1,3333333333333333;1,632993161855452;0,5428571428571429
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;2;1,0;1,8333333333333333;1,8708286933869707;0,4;1,0;2,5;2,614064523559687;-0,17142857142857149;0,8333333333333334;1,3333333333333333;1,5275252316519468;0,6
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;3;1,0;1,5;1,6832508230603465;0,5142857142857142;0,8333333333333334;2,0;2,3804761428476167;0,02857142857142858;0,8333333333333334;1,5;1,7795130420052185;0,4571428571428572
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;4;1,0;2,0;2,0976176963403033;-0,10000000000000009;1,0;2,0;2,0976176963403033;-0,10000000000000009;0,8;1,2;1,4142135623730951;0,5
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;5;1,0;2,0;2,1908902300206643;-0,19999999999999996;1,0;2,0;2,1908902300206643;-0,19999999999999996;1,0;1,8;1,9493588689617927;0,050000000000000044
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;6;0,8;1,4;1,7320508075688772;0,25;1,0;1,4;1,61245154965971;0,35;0,6;1,0;1,4832396974191326;0,44999999999999996
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;7;0,4;0,4;0,6324555320336759;0,9;0,4;0,4;0,6324555320336759;0,9;1,0;1,2;1,2649110640673518;0,6
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;8;0,8;1,4;1,7320508075688772;0,25;0,8;1,4;1,7320508075688772;0,25;0,8;1,4;1,7320508075688772;0,25
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1,0;675;9;0,8;1,4;1,7320508075688772;0,25;1,0;2,2;2,32379000772445;-0,3500000000000001;0,8;1,4;1,7320508075688772;0,25
