User;nRatings;LearningMethod;lambda;nfeatures;fold;Linear AccuracyError;Linear MAE;Linear RMSE;Linear Spearman;Gaussian AccuracyError;Gaussian MAE;Gaussian RMSE;Gaussian Spearman;Polynomial AccuracyError;Polynomial MAE;Polynomial RMSE;Polynomial Spearman
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;0;0.33333333333333337;1.0;1.7320508075688772;-1.25;0.33333333333333337;0.6666666666666666;1.1547005383792515;0.0;0.33333333333333337;1.0;1.7320508075688772;-1.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;1;1.0;1.6666666666666667;1.9148542155126762;-1.75;1.0;1.6666666666666667;1.9148542155126762;-1.75;1.0;1.6666666666666667;1.9148542155126762;-1.75
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;2;1.0;1.0;1.0;0.25;1.0;1.0;1.0;0.25;1.0;1.0;1.0;0.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;3;1.0;2.3333333333333335;2.3804761428476167;-3.25;1.0;2.3333333333333335;2.3804761428476167;-3.25;1.0;2.3333333333333335;2.3804761428476167;-3.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;4;1.0;3.0;3.1091263510296048;-6.25;1.0;2.6666666666666665;2.70801280154532;-4.5;1.0;3.0;3.1091263510296048;-6.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;5;1.0;2.3333333333333335;2.3804761428476167;-3.25;1.0;2.3333333333333335;2.3804761428476167;-3.25;1.0;2.3333333333333335;2.3804761428476167;-3.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;6;1.0;2.3333333333333335;2.516611478423583;-3.75;1.0;2.3333333333333335;2.516611478423583;-3.75;1.0;2.3333333333333335;2.516611478423583;-3.75
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;7;0.6666666666666667;1.6666666666666667;2.0816659994661326;-2.25;0.6666666666666667;1.6666666666666667;2.0816659994661326;-2.25;0.6666666666666667;1.6666666666666667;2.0816659994661326;-2.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;8;1.0;2.5;2.5495097567963922;-12.0;1.0;2.5;2.5495097567963922;-12.0;1.0;2.5;2.5495097567963922;-12.0
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;675;9;1.0;3.5;3.5355339059327378;-24.0;1.0;3.0;3.0;-17.0;1.0;3.5;3.5355339059327378;-24.0
